TokenID,Lang,Target,Text,ENGGram
50004003,DEU,,"Ja , ich bitte auch dich , du echter Syzygus , nimm dich ihrer an , die mit mir im ( Dienst für das ) Evangelium gekämpft haben zugleich mit Clemens und meinen übrigen Mitarbeitern , deren Namen im Buche des Lebens stehen .",
50004003,CMN,,我真诚的同道啊 ， 我也求你帮助她们。这两个女人 ， 还有革利免和其余的同工 ， 都跟我在福音的事工上 一 同劳苦 ， 他们的名字都在生命册上。,
50004003,JPN,,ついては、真実な協力者よ。あなたにお願いする。このふたりの女を助けてあげなさい。彼らは、「いのちの書」に名を書きとめられているクレメンスや、その他の同労者たちと協力して、福音のためにわたしと共に戦ってくれた女たちである。,
50004009,ENG,,"The things that you have learned , received , heard and saw in me ; do these things and the God of peace will be with you .",
50004009,DEU,,"Was ihr auch gelernt und überkommen und gehört und gesehen habt an mir , das tut ! dann wird der Gott des Friedens mit euch sein .",
50004009,CMN,,你们在我身上所学习、所领受、所听见、所看见的 ， 这些事你们都应当实行 ； 那么 ， 赐平安的 神就必与你们同在。,
50004009,JPN,,あなたがたが、わたしから学んだこと、受けたこと、聞いたこと、見たことは、これを実行しなさい。そうすれば、平和の神が、あなたがたと共にいますであろう。,
50004010,ENG,,"I rejoice in the Lord greatly , that now at length you have revived your thought for me . You did indeed take thought , but you lacked opportunity .",
50004010,DEU,,"ICH habe mich aber im Herrn sehr gefreut , dass ihr jetzt einmal wieder erstarkt seid , für mich zu sorgen ; worauf ihr auch ( sonst ) bedacht wart , aber ihr wart nicht in der Lage ( dazu ) .",
50004010,CMN,,我在主里大大地喜乐 ， 因为你们现在又再想起我来 ； 其实你们 一 向都在想念我 ， 只是没有机会表示。,
50004010,JPN,,さて、わたしが主にあって大いに喜んでいるのは、わたしを思う心が、あなたがたに今またついに芽ばえてきたことである。実は、あなたがたは、わたしのことを心にかけてくれてはいたが、よい機会がなかったのである。,
50004011,ENG,,I am not saying this because I am in need ; for I have learned to be content in whatever state I am .,
50004011,DEU,,"Nicht dass ich es Mangels halber sage ; denn ich habe gelernt , in der Lage , in der ich bin , mir genügen zu lassen .",
50004011,CMN,,我并不是因为缺乏才这样说 ： 我已经学会了 ， 无论在什么情况之下都可以知足。,
50004011,JPN,,わたしは乏しいから、こう言うのではない。わたしは、どんな境遇にあっても、足ることを学んだ。,
50004012,ENG,,"I know how to be poor . I also know how to live with abundance . In everything and in all things I have learned the secret both to be filled and to be hungry , both to have abundance and to suffer need .",
50004012,DEU,,"Ich weiss in Niedrigkeit zu leben , ich weiss auch Überfluss zu haben ; in alles und jedes bin ich eingeweiht , sowohl satt zu sein , als zu hungern , sowohl Überfluss zu haben , als Mangel zu leiden .",
50004012,CMN,,我知道怎样处卑贱 ， 也知道怎样处富裕 ； 我已经得了秘诀 ， 无论在任何情况之下 ， 或是饱足 ， 或是饥饿 ， 或是富裕 ， 或是缺乏 ， 都可以知足。,
50004012,JPN,,わたしは貧に処する道を知っており、富におる道も知っている。わたしは、飽くことにも飢えることにも、富むことにも乏しいことにも、ありとあらゆる境遇に処する秘けつを心得ている。,
51001004,ENG,,"We have heard about your faith in Christ Jesus , and of the love you have for all the holy ones .",
51001004,DEU,,"da wir von eurem Glauben an Christus Jesus und von der Liebe gehört haben , die ihr gegen alle Heiligen habt",
51001004,CMN,,因为听见你们在基督耶稣里的信心 ， 和对众圣徒的爱心。,
51001004,JPN,,これは、キリスト・イエスに対するあなたがたの信仰と、すべての聖徒に対していだいているあなたがたの愛とを、耳にしたからである。,
51001009,ENG,,"Since the day we heard about you , we have not ceased to pray and make request for you . We pray for you to be filled with the intimate accurate knowledge discernment recognition of his will in all spiritual wisdom and understanding .",
51001009,DEU,,"Deshalb hören auch wir von dem Tage an , wo wir es vernommen haben , nicht auf , für euch zu beten und zu bitten , dass ihr erfüllt werdet mit der Erkenntnis seines Willens in aller vom Geist verliehenen Weisheit und Einsicht ,",
51001009,CMN,,因此 ， 我们从听见的那天起 ， 就不停地为你们祷告祈求 ， 愿你们借着 一 切属灵的智慧和悟性 ， 可以充分明白 神的旨意 ，,
51001009,JPN,,そういうわけで、これらの事を耳にして以来、わたしたちも絶えずあなたがたのために祈り求めているのは、あなたがたがあらゆる霊的な知恵と理解力とをもって、神の御旨を深く知り、,
51001016,ENG,,"All things in the heavens and upon the earth where created through him . The things visible and invisible were created through him . Whether thrones or dominions or principalities or powers ; all things have been created through him , and for him .",
51001016,DEU,,"denn in ihm ist alles , was in den Himmeln und auf Erden ist , erschaffen worden , das Sichtbare und das Unsichtbare , seien es Throne oder Hoheiten oder Gewalten oder Mächte : Alles ist durch ihn und auf ihn hin erschaffen ;",
51001016,CMN,,因为天上地上的万有 ： 看得见的和看不见的 ， 无论是坐王位的 ， 或是作主的 ， 或是执政的 ， 或是掌权的 ， 都是本着他造的 ； 万有都是借着他 ， 又是为着他而造的。,
51001016,JPN,,万物は、天にあるものも地にあるものも、見えるものも見えないものも、位も主権も、支配も権威も、みな御子にあって造られたからである。これらいっさいのものは、御子によって造られ、御子のために造られたのである。,
51001025,ENG,,God gave me this stewardship to perform for your good . He has made me a servant of the congregation . It is for the task of fully proclaiming the word of God .,
51001025,DEU,,"deren Diener ich geworden bin nach der Veranstaltung Gottes , die mir im Blick auf euch übertragen worden ist , das Wort Gottes zur Ausführung zu bringen ,",
51001025,CMN,,我照着 神为你们而赐给我的管家职分 ， 作了教会的仆役 ， 要把 神的道 ， 就是历世历代隐藏的奥秘 ， 传得完备。现在这奥秘已经向他的众圣徒显明了。,
51001025,JPN,,わたしは、神の言を告げひろめる務を、あなたがたのために神から与えられているが、そのために教会に奉仕する者になっているのである。,
51002006,ENG,,You have accepted Christ Jesus as Lord . Now walk live in union with him .,
51002006,DEU,,"Wie ihr nun Christus Jesus , den Herrn , empfangen habt , ( so ) wandelt in ihm ,",
51002006,CMN,,你们怎样接受了基督耶稣为主 ， 就当照样在他里面行事为人 ，,
51002006,JPN,,このように、あなたがたは主キリスト・イエスを受けいれたのだから、彼にあって歩きなさい。,
51002012,ENG,,"You have been buried with him in baptism . You were also raised with him through faith in the working of God , who raised him from the dead .",
51002012,DEU,,"indem ihr mit ihm begraben worden seid in der Taufe ; und in ihm seid ihr auch mitauferweckt worden durch den Glauben an die Wirkungskraft Gottes , der ihn von den Toten auferweckt hat .",
51002012,CMN,,你们在洗礼中已经与他 一 同埋葬 ， 也在洗礼中 ， 因信那使基督从死人中复活的 神所运行的动力 ， 与他 一 同复活了。,
51002012,JPN,,あなたがたはバプテスマを受けて彼と共に葬られ、同時に、彼を死人の中からよみがえらせた神の力を信じる信仰によって、彼と共によみがえらされたのである。,
51002014,ENG,,He blotted out the bond written in ordinances . It was against us and was contrary to us . He has taken it out of the way . He nailed it to the stake .,
51002014,DEU,,"dadurch , dass er die gegen uns lautende Urkunde austilgte , die durch die Satzungen wider uns war ; und er hat sie aus dem Wege geräumt , indem er sie ans Kreuz heftete .",
51002014,CMN,,涂抹了那写在规条上反对我们、与我们为敌的字句 ， 并且把这字句从我们中间拿去 ， 钉在十字架上。,
51002014,JPN,,神は、わたしたちを責めて不利におとしいれる証書を、その規定もろともぬり消し、これを取り除いて、十字架につけてしまわれた。,
51002018,ENG,,"Let no man rob you of your prize by a self-abasement and worshipping of the angels , dwelling in the things that he has seen , vainly puffed up by his fleshly mind ,",
51002018,DEU,,"Lasset euch durch niemand um euren Kampfpreis bringen , der sich gefällt in ( unterwürfiger ) Demut und Verehrung der Engel , der sich auf Dinge einlässt , die er ( gar ) nicht gesehen hat , ohne Ursache aufgeblasen von dem Sinn seines Fleisches ,",
51002018,CMN,,不要让人夺去你们的奖赏 ， 他们以故意谦卑 ， 敬拜天使为乐 ； 迷于自己所见过的 ； 凭着肉体的意念 ， 无故地自高自大 ；,
51002018,JPN,,あなたがたは、わざとらしい謙そんと天使礼拝とにおぼれている人々から、いろいろと悪評されてはならない。彼らは幻を見たことを重んじ、肉の思いによっていたずらに誇るだけで、,
